Run 1:Time(s),Run 1:Position(m),Run 1:Velocity(m/s),Run 1:Acceleration(m/s^2),Run 2:Time(s),Run 2:Position(m),Run 2:Velocity(m/s),Run 2:Acceleration(m/s^2),Run 3:Time(s),Run 3:Position(m),Run 3:Velocity(m/s),Run 3:Acceleration(m/s^2),Run 4:Time(s),Run 4:Position(m),Run 4:Velocity(m/s),Run 4:Acceleration(m/s^2),Run 5:Time(s),Run 5:Position(m),Run 5:Velocity(m/s),Run 5:Acceleration(m/s^2)
0.34999999999999998,0.18950750000000002,0.056785555555555485,-3.2462197530864274,0.34999999999999998,0.17167149999999998,-0.019627222222222535,-0.361208641975302,0.34999999999999998,0.17098550000000001,-0.018674444444444622,0.45754506172839021,0.34999999999999998,0.1733865,0.012576666666666819,0.61443580246913843,0.34999999999999998,0.17098550000000001,-0.0053355555555553722,-0.28223395061728523
0.37499999999999994,0.189336,-0.049544444444444863,-2.621409259259261,0.37499999999999994,0.171157,-0.038682777777777684,0.070929012345682954,0.37499999999999994,0.17081399999999999,-0.00076222222222239956,0.38703950617283861,0.37499999999999994,0.17355800000000002,0.038682777777777899,0.17319382716048962,0.37499999999999994,0.17081399999999999,-0.0045733333333333711,-0.26190802469136082
0.39999999999999997,0.18590599999999999,-0.10328111111111134,-0.77302037037036309,0.39999999999999997,0.1685845,-0.018102777777777815,0.55197592592592393,0.39999999999999997,0.171157,0.0099088888888887328,-0.070505555555554655,0.39999999999999997,0.17630200000000001,0.029536111111110857,-0.54604753086420177,0.39999999999999997,0.171157,-0.015816111111111118,-0.25682654320987836
0.42499999999999999,0.18230449999999998,-0.078508888888888698,0.60046172839506828,0.42499999999999999,0.170128,0.0080033333333331368,0.36713703703703637,0.42499999999999999,0.17201449999999999,-0.0078127777777778976,-0.39741419753086227,0.42499999999999999,0.17561599999999999,-0.0032394444444446822,-0.73745000000000005,0.42499999999999999,0.170128,-0.026677777777778033,0.053567283950619916
0.44999999999999996,0.18127550000000001,-0.034871666666666315,0.51534691358024365,0.44999999999999996,0.16995649999999998,0.0022866666666664873,0.058860493827164552,0.44999999999999996,0.17081399999999999,-0.025724999999999967,-0.12513148148148109,0.44999999999999996,0.1754445,-0.014672777777777974,-0.57611296296296022,0.44999999999999996,0.16909899999999997,-0.014101111111110938,0.37031296296296817
0.47499999999999998,0.18110400000000001,-0.014672777777777873,-0.62290493827161486,0.47499999999999998,0.16995649999999998,0.0032394444444446163,-0.022443209876539954,0.47499999999999998,0.170128,-0.021342222222222419,0.4001666666666685,0.47499999999999998,0.17527299999999998,-0.035443333333333445,-0.21935061728394492,0.47499999999999998,0.16927050000000002,0.0049544444444447428,0.28731543209876315
0.49999999999999994,0.18522,-0.12309888888888931,0.089772839506166657,0.49999999999999994,0.170128,0.0015244444444446144,-0.074528395061732186,0.49999999999999994,0.16909899999999997,0.0060977777777777784,0.48909259259259952,0.49999999999999994,0.17304349999999999,-0.030869999999999786,0.29387901234568309,0.49999999999999994,0.170128,-0.0011433333333334015,0.41329382716048801
0.52499999999999991,0.17081399999999999,-0.10080388888888923,3.4585833333333347,0.52499999999999991,0.170128,-0.0017150000000001888,-0.054202469135807348,0.52499999999999991,0.17081399999999999,0.019817777777778173,-0.0006351851851832494,0.52499999999999991,0.17321500000000001,-0.0087655555555553478,0.36480802469135537,0.52499999999999991,0.16892750000000001,-2.1597307275911248e-16,2.0313222222222205
0.54999999999999993,0.17167149999999998,0.19703444444444407,1.7874111111111164,0.54999999999999993,0.16995649999999998,-0.0022866666666669162,0.0002117283950619509,0.54999999999999993,0.17098550000000001,0.00076222222222233646,-0.15202098765432395,0.54999999999999993,0.17321500000000001,-0.0055261111111112237,0.16768888888888578,0.54999999999999993,0.16995649999999998,0.046114444444444319,6.2726654320987656
0.57499999999999996,0.19293749999999998,0.081748333333333312,-3.1187592592592455,0.57499999999999996,0.16995649999999998,-0.00076222222222230556,0.025195679012348402,0.57499999999999996,0.17081399999999999,-0.017531111111111112,1.2665592592592578,0.57499999999999996,0.17304349999999999,-0.0062883333333333714,0.14143456790123488,0.57499999999999996,0.1696135,0.20923000000000003,14.091583333333327
0.59999999999999998,0.17698799999999998,-0.092609999999999568,-3.5314179012345597,0.59999999999999998,0.16995649999999998,-0.0001905555555555765,0.019267283950619319,0.59999999999999998,0.1696135,0.010290000000000183,5.2802944444444408,0.59999999999999998,0.17270050000000001,-0.0019055555555555174,0.24962777777777756,0.59999999999999998,0.1696135,0.77594222222222198,20.408923456790131
0.625,0.1840195,-0.14043944444444395,-1.8515648148148196,0.625,0.16995649999999998,0,0.019267283950618858,0.625,0.16927050000000002,0.16540222222222212,12.301208024691363,0.625,0.172872,0.0062883333333332266,0.3817462962962978,0.625,0.20614299999999999,1.4360266666666679,18.878762345679043
0.64999999999999991,0.17132850000000002,-0.20427555555555546,0.91784259259258594,0.64999999999999991,0.16995649999999998,0.0001905555555555765,0.047003703703706025,0.64999999999999991,0.17029949999999999,0.62349777777777782,18.943339506172851,0.64999999999999991,0.17304349999999999,0.018674444444444594,0.34024753086419873,0.64999999999999991,0.2498755,1.8047516666666681,13.565014814814814
0.67499999999999993,0.16875600000000002,-0.075460000000000013,2.7844401234567822,0.67499999999999993,0.16995649999999998,0.0013338888888889747,0.11348641975309028,0.67499999999999993,0.19602449999999999,1.2574761111111104,19.859064814814811,0.67499999999999993,0.17355800000000002,0.030107777777777747,-0.054202469135803601,0.67499999999999993,0.29875299999999999,2.0509494444444445,9.9645734567901112
0.69999999999999996,0.16875600000000002,0.0072411111111108581,2.0203123456790095,0.69999999999999996,0.16995649999999998,0.0053355555555558336,0.18589753086420061,0.69999999999999996,0.23804199999999998,1.7279577777777775,16.063198148148171,0.69999999999999996,0.17424399999999998,0.043637222222222195,-1.2674061728395041,0.69999999999999996,0.35260400000000003,2.2525572222222223,8.4979308641975404
0.72499999999999998,0.171157,0.023438333333333103,1.5979141975308682,0.72499999999999998,0.170128,0.012957777777778101,0.14185802469135764,0.72499999999999998,0.28589049999999999,2.0498061111111125,12.047769135802492,0.72499999999999998,0.17904600000000001,-0.051068888888888671,-1.7340555555555595,0.72499999999999998,0.41142850000000003,2.4535933333333348,8.3052580246913692
0.74999999999999989,0.17081399999999999,0.018102777777777843,4.2273691358024754,0.74999999999999989,0.1706425,0.01676888888888908,-0.067964814814817573,0.74999999999999989,0.34179949999999998,2.2900966666666682,9.5328592592592365,0.74999999999999989,0.17047100000000001,-0.1032811111111112,-0.089137654320992854,0.74999999999999989,0.47505500000000001,2.6611083333333347,8.5085172839505905
0.77499999999999991,0.17047100000000001,0.12062166666666695,11.263315432098757,0.77499999999999991,0.171157,0.01295777777777799,-0.36967777777778305,0.77499999999999991,0.40113850000000001,2.4915138888888881,8.6834049382715595,0.77499999999999991,0.17047100000000001,-0.037920555555555784,1.0944240740740705,0.77499999999999991,0.54382649999999999,2.8912994444444435,8.3478154320987219
0.79999999999999993,0.16875600000000002,0.54784722222222193,19.185345061728377,0.79999999999999993,0.17184300000000002,-0.0099088888888889514,-0.36120864197531621,0.79999999999999993,0.46596549999999998,2.7051266666666645,8.750099382716046,0.79999999999999993,0.17029949999999999,-0.015625555555555785,1.1793271604938267,0.79999999999999993,0.62082999999999999,3.0814738888888868,7.9300753086419737
0.82499999999999996,0.19122250000000002,1.2327038888888879,21.178767901234572,0.82499999999999996,0.170128,-0.014101111111111481,-0.019479012345682258,0.82499999999999996,0.53610899999999995,2.9301727777777766,8.5557327160494427,0.82499999999999996,0.1696135,0.0093372222222220195,1.6970030864197554,0.82499999999999996,0.69749050000000001,3.2825099999999989,7.1308006172840033
0.84999999999999998,0.23564099999999999,1.7487283333333341,17.35093024691362,0.84999999999999998,0.17081399999999999,-0.0060977777777780811,0.1757345679012392,0.84999999999999998,0.61225499999999999,3.1666522222222251,6.2106290123457377,0.84999999999999998,0.16995649999999998,0.058500555555555452,3.2591351851851917,0.84999999999999998,0.78461250000000005,3.4955511111111139,2.6626962962963381
0.87499999999999989,0.28297499999999998,2.0896322222222241,13.119326543209878,0.87499999999999989,0.16995649999999998,-3.0574501264091225e-17,0.19584876543210661,0.87499999999999989,0.69440349999999995,3.3472988888888922,-1.0954827160494021,0.87499999999999989,0.17424399999999998,0.099660555555555752,8.0378450617284045,0.87499999999999989,0.87310650000000001,3.56643777777778,-8.7500993827160851
0.89999999999999991,0.34077050000000003,2.3640322222222223,10.296987037037004,0.89999999999999991,0.17081399999999999,0.0038111111111113114,0.34850493827161078,0.89999999999999991,0.78255450000000004,3.2691711111111115,-12.459580864197569,0.89999999999999991,0.1706425,0.34414333333333352,16.744963580246907,0.89999999999999991,0.9674315,3.3267188888888879,-28.858156790123477
0.92499999999999993,0.40251050000000005,2.5755488888888873,8.9484888888888943,0.92499999999999993,0.17029949999999999,0.0030488888888892504,1.5153401234567898,0.92499999999999993,0.87670800000000004,2.6348116666666659,-19.53850802469135,0.92499999999999993,0.180418,1.0030844444444442,22.63101296296297,0.92499999999999993,1.069474,1.9966411111111111,-42.563547530864184
0.94999999999999996,0.46939549999999997,2.788971111111112,8.6313197530864638,0.94999999999999996,0.17132850000000002,0.025725000000000154,5.018809876543207,0.94999999999999996,0.92404200000000003,1.6826055555555561,-8.1585302469135588,0.94999999999999996,0.22140650000000001,1.6664083333333346,21.108050617283983,0.94999999999999996,1.0693025,0.58348111111111101,-33.07769197530866
0.97499999999999987,0.54176849999999999,3.0060138888888908,8.3306654320987832,0.97499999999999987,0.16892750000000001,0.17664499999999983,11.218217283950624,0.97499999999999987,0.90226150000000005,2.5810750000000025,-10.608016049382732,0.97499999999999987,0.26942649999999996,2.1252661111111126,16.806576543209882,0.97499999999999987,1.07016,0.17454888888888909,-15.598242592592598
0.99999999999999989,0.61962949999999994,3.2287733333333342,6.6626691358024663,0.99999999999999989,0.17201449999999999,0.63054833333333338,15.878570987654321,0.99999999999999989,1.086624,2.1597566666666652,-45.062789506172855,0.99999999999999989,0.33030900000000002,2.4492105555555557,15.62110925925924,0.99999999999999989,1.07359,0.053165000000000434,-5.7414388888888892
1.0249999999999999,0.70315000000000005,3.3894116666666689,3.1041499999999673,1.0249999999999999,0.20185550000000002,1.0743522222222228,16.785403703703693,1.0249999999999999,1.0665585,-0.18350499999999967,-56.567898765432119,1.0249999999999999,0.39393549999999999,2.6820694444444455,26.152903086419709,1.0249999999999999,1.07359,0.016006666666666818,-1.7418895061728434
1.0499999999999998,0.79215849999999999,3.4618227777777761,-3.5085512345679404,1.0499999999999998,0.2289525,1.4428866666666658,17.675086419753047,1.0499999999999998,1.0727325000000001,-2.1174533333333314,-15.492378395061722,1.0499999999999998,0.46270699999999998,3.3878872222222198,47.523285185185081,1.0499999999999998,1.07359,0.0030488888888889742,-0.56213888888889019
1.075,0.88768400000000003,3.1028161111111103,-8.1288882716049482,1.075,0.268569,1.962912777777776,17.576632716049364,1.075,0.89574450000000005,-1.6403022222222219,47.6316901234567,1.075,0.54022499999999996,4.8864161111111075,63.907463580246777,1.075,1.07359,-0.0024772222222220917,-0.15604382716049484
1.0999999999999999,0.92935850000000009,3.1948544444444433,-18.018086419753097,1.0999999999999999,0.32687899999999998,2.4627399999999984,12.6833777777778,1.0999999999999999,0.90346199999999999,1.9305183333333307,50.459746296296238,1.0999999999999999,0.63129150000000001,8.4724811111111027,8.9059314814814954,1.0999999999999999,1.0734185000000001,-0.0020961111111110005,0.025619135802465887
1.125,1.0674160000000001,2.5294344444444419,-37.672198148148141,1.125,0.40251050000000005,2.5906027777777774,7.990417901234629,1.125,1.0833655,2.4368244444444436,-4.9497864197530577,1.125,1.0989719999999998,6.9872911111111096,-100.37513888888874,1.125,1.0734185000000001,0.00076222222222218326,0.090408024691353117
1.1499999999999999,1.0845659999999999,0.89542055555555355,-42.708793209876596,1.1499999999999999,0.45533249999999997,2.7220861111111154,8.1225364197530894,1.1499999999999999,1.0833655,0.73554444444444378,-31.439972839506243,1.1499999999999999,1.0957135,1.2889177777777785,-127.24580123456813,1.1499999999999999,1.0734185000000001,0.0047638888888886528,0.051449999999997435
1.1749999999999998,1.0837085,0.032775555555555426,-31.872745679012308,1.1749999999999998,0.53370800000000007,3.0025838888888878,8.5910913580246167,1.1749999999999998,1.083537,-0.022866666666667441,-23.569181481481468,1.1749999999999998,1.091426,-1.9135588888888886,-56.78386172839506,1.1749999999999998,1.0737615,0.0047638888888886406,-0.042980864197528723
1.2,1.0837085,-0.53812888888888821,-21.091324074074016,1.2,0.60899649999999994,3.1811344444444418,8.1672111111110919,1.2,1.0833655,-0.66980277777777797,-2.4259839506172747,1.2,0.91786800000000002,-1.8977427777777771,31.272919135802386,1.2,1.0737615,0.0009527777777777281,-0.077280864197526777
1.2249999999999999,1.08388,-1.6662177777777754,9.4915722222222261,1.2249999999999999,0.6913165,3.4101822222222204,6.9283882716049767,1.2249999999999999,1.0164804999999999,0.0019055555555554553,13.496838271604934,1.2249999999999999,0.90843549999999995,1.5835166666666634,49.22113518518514,1.2249999999999999,1.0737615,-0.0013338888888888179,-0.031547530864195865
1.25,0.91718200000000005,-0.0017149999999999095,32.869139506172843,1.25,0.77981049999999996,3.6045488888888886,1.3999481481482441,1.25,1.083537,0.67113666666666683,4.7245074074074118,1.25,1.0813074999999999,2.2582738888888878,0.77047962962971506,1.25,1.07359,-0.00019055555555554549,0.0055049382716046815
1.2749999999999999,1.0837085,1.5295894444444496,3.3313345679012372,1.2749999999999999,0.87362099999999998,3.6253194444444508,-10.623895679012323,1.2749999999999999,1.083537,0.22371222222222228,-5.2284209876543413,1.2749999999999999,1.0811359999999999,0.75117000000000278,-23.813304320987665,1.2749999999999999,1.0737615,0.00095277777777773482,-0.022231481481480381
1.2999999999999998,1.0837085,0.11966888888888916,-24.190604320987671,1.2999999999999998,0.9674315,3.2786988888888899,-29.268062962962997,1.2999999999999998,1.083537,0.07450722222222235,-4.4803845679012371,1.2999999999999998,1.0807930000000001,0.18960277777778112,-16.662812962962985,1.2999999999999998,1.0737615,-0.0019055555555554553,-0.033029629629627945
1.325,1.0837085,-1.1206572222222202,-4.1776129629629919,1.325,1.0617565,2.033608888888891,-41.500670987654331,1.325,1.083537,0,-2.2608358024691388,1.325,1.0807930000000001,0.0089561111111116296,-6.7674746913580748,1.325,1.07359,-0.0022866666666665476,0.0078339506172834996
1.3499999999999999,0.96211500000000005,-0.26906444444444477,23.777310493827187,1.3499999999999999,1.0718750000000001,0.68199833333333493,-33.626915432098855,1.3499999999999999,1.083537,0,-0.60702530864197746,1.3499999999999999,1.0814790000000001,0.012004999999999653,-1.4890858024691589,1.3499999999999999,1.07359,-0.00076222222222218229,0.026254320987653013
1.3749999999999998,1.056783,1.2165066666666646,13.836874074074048,1.3749999999999998,1.0727325000000001,0.16197222222222216,-17.102361111111133,1.3749999999999998,1.083537,-0.0036205555555556112,-0.30721790123457104,1.3749999999999998,1.0816505000000001,0.005716666666666371,-0.33050802469136326,1.3749999999999998,1.07359,-0.00019055555555554549,0.017361728395060821
1.3999999999999999,1.0837085,0.676281666666665,-7.6810827160493576,1.3999999999999999,1.0727325000000001,0.01429166666666667,-6.1568500000000048,1.3999999999999999,1.083537,-0.01105222222222238,-0.27207098765432347,1.3999999999999999,1.0816505000000001,0.0022866666666665476,-0.092313580246919866,1.3999999999999999,1.07359,0,0.0069870370370366678
1.4249999999999998,1.08388,0.22485555555555525,-10.238973456790092,1.4249999999999998,1.0727325000000001,-0.0009527777777777255,-1.4194271604938298,1.4249999999999998,1.083537,-0.033347222222222687,0.2093993827160551,1.4249999999999998,1.0816505000000001,0.0020961111111107533,-0.07897469135804315,1.4249999999999998,1.07359,0,0.0012703703703703035
1.45,1.0837085,0.028202222222222212,-5.8608537037036923,1.45,1.0725610000000001,-0.00038111111111108843,-0.14334012345679423,1.45,1.0802784999999999,-0.002477222222222093,0.71288950617285274,1.45,1.0818220000000001,0.00019055555555455607,-0.10544074074076744,1.45,1.07359,0,-0.0012703703703703039
1.4749999999999999,1.0837085,-0.00057166666666663647,-1.793551234567899,1.4749999999999999,1.0725610000000001,0.0059072222222219346,0.03789938271604671,1.4749999999999999,1.0833655,0.030107777777778549,0.26063765432099101,1.4749999999999999,1.0818220000000001,-0.0060977777777804394,-0.030277160493826536,1.4749999999999999,1.07359,0,-0.007198765432098392
1.4999999999999998,1.0837085,-0.00019055555555554549,-0.38979197530864251,1.4999999999999998,1.0730755000000001,0.0047638888888886406,-0.059495679012342734,1.4999999999999998,1.0833655,0.010099444444444675,-0.22146790123457458,1.4999999999999998,1.0813074999999999,-0.0047638888888908585,0.14736296296302173,1.4999999999999998,1.07359,-0.00019055555555554549,-0.018632098765431124
1.5249999999999999,1.0837085,0,-0.25894382716049719,1.5249999999999999,1.0729040000000001,-0.00019055555555554503,-0.069446913580243297,1.5249999999999999,1.0833655,0.0034300000000000706,-0.19796604938272089,1.5249999999999999,1.0813074999999999,0.0057166666666685862,0.16451296296302062,1.5249999999999999,1.07359,-0.00076222222222218229,-0.031547530864195844
1.5499999999999998,1.0837085,-0.0078127777777778715,-0.45309876543210564,1.5499999999999998,1.0729040000000001,-0.00019055555555554495,-0.022443209876542056,1.5499999999999998,1.0833655,0,-0.097183333333335842,1.5499999999999998,1.0818220000000001,0.0087655555555580539,-0.0088925925925928476,1.5499999999999998,1.07359,-0.0024772222222220917,-0.016303086419752217
1.575,1.0837085,-0.023057222222222538,-0.50941851851852871,1.575,1.0729040000000001,-0.00019055555555554549,-0.0027524691358023312,1.575,1.0833655,0,-0.0025407407407422797,1.575,1.0819935000000001,0.0026677777777786293,-0.10417037037039689,1.575,1.0734185000000001,-0.002477222222222093,0.033664814814813038
1.5999999999999999,1.0837085,-0.068790555555556673,0.58479382716049721,1.5999999999999999,1.0729040000000001,0,0.0027524691358023277,1.5999999999999999,1.0833655,0.00057166666666663734,0.044886419753083863,1.5999999999999999,1.0818220000000001,0.00019055555555579337,-0.073258024691376558,1.5999999999999999,1.0734185000000001,-0.00038111111111109076,0.069235185185181694
1.6249999999999998,1.0766769999999999,0.004954444444444186,1.614640740740757,1.6249999999999998,1.0729040000000001,0,0.00084691358024686881,1.6249999999999998,1.0833655,0.0020961111111110044,0.07728086419752675,1.6249999999999998,1.0819935000000001,-0.0015244444444443641,-0.010162962962971497,1.6249999999999998,1.0734185000000001,0.0013338888888888211,0.082574074074069706
1.6499999999999999,1.0840514999999999,0.075269444444444916,0.45923888888889658,1.6499999999999999,1.0729040000000001,0,0.00021172839506171731,1.6499999999999999,1.0833655,0.0066694444444440927,0.02583086419752945,1.6499999999999999,1.0816505000000001,0.00038111111111109076,0.026254320987650955,1.6499999999999999,1.0734185000000001,0.0049544444444441834,0.045733333333330871
1.6749999999999998,1.0840514999999999,0.024962777777777941,-0.71543024691358337,1.6749999999999998,1.0729040000000001,0,0,1.6749999999999998,1.08388,0.0049544444444441834,-0.07706913580246498,1.6749999999999998,1.0819935000000001,0.0026677777777776371,-0.038958024691356265,1.6749999999999998,1.0737615,0.0049544444444441834,-0.03726419753086218
1.7,1.0840514999999999,0.0047638888888888844,-0.72813395061729047,1.7,1.0729040000000001,0,0,1.7,1.0837085,-0.000190555555555543,-0.076645679012341608,1.7,1.0819935000000001,-0.0020961111111110005,-0.085326543209872152,1.7,1.0737615,0.0015244444444443665,-0.065212345679008896
1.7249999999999999,1.0840514999999999,-0.010480555555555743,-0.56785555555556122,1.7249999999999999,1.0729040000000001,0,0,1.7249999999999999,1.0837085,-0.00019055555555554495,-0.023925308641974063,1.7249999999999999,1.0818220000000001,-0.0045733333333331074,-0.030912345679010782,1.7249999999999999,1.0737615,0.00038111111111109158,-0.044462962962960685
1.7499999999999998,1.0840514999999999,-0.031822777777778317,-0.12724876543208968,1.7499999999999998,1.0729040000000001,0,0,1.7499999999999998,1.0837085,-0.00019055555555554549,-0.0029641975308640519,1.7499999999999998,1.0816505000000001,-0.0034299999999998216,0.024137037037035892,1.7499999999999998,1.0737615,-0.00019055555555554549,-0.033029629629627903
1.7749999999999999,1.0809644999999999,-0.01009944444444417,0.021808024691375993,1.7749999999999999,1.0729040000000001,0,0,1.7749999999999999,1.0837085,0,0.0027524691358023173,1.7749999999999999,1.0816505000000001,-0.0017149999999999104,0.03197098765431939,1.7749999999999999,1.0737615,-0.00076222222222218229,-0.034935185185183328
1.7999999999999998,1.08388,-0.0013338888888878412,-0.65042962962962603,1.7999999999999998,1.0729040000000001,0,0,1.7999999999999998,1.0837085,0,0.00084691358024686783,1.7999999999999998,1.0816505000000001,-0.0022866666666665459,0.050391358024688776,1.7999999999999998,1.0737615,-0.0024772222222220917,-0.019690740740739697
1.825,1.0837085,-0.074697777777776822,-0.19627222222224894,1.825,1.0729040000000001,0,0,1.825,1.0837085,0,-3.3128399714834831e-19,1.825,1.0814790000000001,-0.00076222222222218066,0.10967530864196966,1.825,1.07359,-0.002477222222222093,0.019267283950616252
1.8499999999999999,1.0775345000000001,-0.057357222222223649,1.6660907407407259,1.8499999999999999,1.0729040000000001,0,0,1.8499999999999999,1.0837085,0,-0.0014820987654320219,1.8499999999999999,1.0814790000000001,0.0049544444444441981,0.10141790123456285,1.8499999999999999,1.07359,-0.00076222222222218229,0.03197098765431939
1.8749999999999998,1.0777059999999998,0.062121111111110051,1.6425888888889133,1.8749999999999998,1.0729040000000001,0,0,1.8749999999999998,1.0837085,0,-0.0071987654320983946,1.8749999999999998,1.0818220000000001,0.0070505555555551878,0.0025407407407404964,1.8749999999999998,1.07359,-0.00019055555555554579,0.018632098765431131
1.8999999999999999,1.0837085,0.079080555555556611,-0.26847160493824196,1.8999999999999999,1.0729040000000001,0,0,1.8999999999999999,1.0837085,-0.00019055555555554579,-0.018632098765431131,1.8999999999999999,1.0819935000000001,0.0038111111111109141,-0.052296913580244242,1.8999999999999999,1.07359,0,0.0069870370370366764
1.9249999999999998,1.08388,0.016768888888889739,-1.1702228395061642,1.9249999999999998,1.0729040000000001,0,-0.00021172839506171769,1.9249999999999998,1.0837085,-0.00076222222222218229,-0.03197098765431939,1.9249999999999998,1.0819935000000001,0.00095277777777772138,0.0074104938271601084,1.9249999999999998,1.07359,0,0
