Run 1:Time(s),Run 1:Position(m),Run 1:Velocity(m/s),Run 1:Acceleration(m/s^2),Run 2:Time(s),Run 2:Position(m),Run 2:Velocity(m/s),Run 2:Acceleration(m/s^2),Run 3:Time(s),Run 3:Position(m),Run 3:Velocity(m/s),Run 3:Acceleration(m/s^2),Run 4:Time(s),Run 4:Position(m),Run 4:Velocity(m/s),Run 4:Acceleration(m/s^2),Run 5:Time(s),Run 5:Position(m),Run 5:Velocity(m/s),Run 5:Acceleration(m/s^2),Run 6:Time(s),Run 6:Position(m),Run 6:Velocity(m/s),Run 6:Acceleration(m/s^2),Run 7:Time(s),Run 7:Position(m),Run 7:Velocity(m/s),Run 7:Acceleration(m/s^2),Run 8:Time(s),Run 8:Position(m),Run 8:Velocity(m/s),Run 8:Acceleration(m/s^2),Run 9:Time(s),Run 9:Position(m),Run 9:Velocity(m/s),Run 9:Acceleration(m/s^2),Run 10:Time(s),Run 10:Position(m),Run 10:Velocity(m/s),Run 10:Acceleration(m/s^2),Run 11:Time(s),Run 11:Position(m),Run 11:Velocity(m/s),Run 11:Acceleration(m/s^2),Run 12:Time(s),Run 12:Position(m),Run 12:Velocity(m/s),Run 12:Acceleration(m/s^2),Run 13:Time(s),Run 13:Position(m),Run 13:Velocity(m/s),Run 13:Acceleration(m/s^2),Run 14:Time(s),Run 14:Position(m),Run 14:Velocity(m/s),Run 14:Acceleration(m/s^2),Run 15:Time(s),Run 15:Position(m),Run 15:Velocity(m/s),Run 15:Acceleration(m/s^2),Run 16:Time(s),Run 16:Position(m),Run 16:Velocity(m/s),Run 16:Acceleration(m/s^2),Run 17:Time(s),Run 17:Position(m),Run 17:Velocity(m/s),Run 17:Acceleration(m/s^2),Run 18:Time(s),Run 18:Position(m),Run 18:Velocity(m/s),Run 18:Acceleration(m/s^2),Run 19:Time(s),Run 19:Position(m),Run 19:Velocity(m/s),Run 19:Acceleration(m/s^2),Run 20:Time(s),Run 20:Position(m),Run 20:Velocity(m/s),Run 20:Acceleration(m/s^2),Run 21:Time(s),Run 21:Position(m),Run 21:Velocity(m/s),Run 21:Acceleration(m/s^2),Run 22:Time(s),Run 22:Position(m),Run 22:Velocity(m/s),Run 22:Acceleration(m/s^2),Run 23:Time(s),Run 23:Position(m),Run 23:Velocity(m/s),Run 23:Acceleration(m/s^2),Run 24:Time(s),Run 24:Position(m),Run 24:Velocity(m/s),Run 24:Acceleration(m/s^2),Run 25:Time(s),Run 25:Position(m),Run 25:Velocity(m/s),Run 25:Acceleration(m/s^2),Run 26:Time(s),Run 26:Position(m),Run 26:Velocity(m/s),Run 26:Acceleration(m/s^2)
0,0.16875600000000002,0.058309999999999473,-0.42404962962962145,0,0.16807,0.054498888888888465,-0.89912580246912854,0,0.170128,0.024009999999999806,0.33813024691358712,0,0.17630200000000001,-0.037348888888888931,-1.0228598765432151,0,0.17150000000000001,-0.0068599999999998905,0.0081303703703630419,0,0.1696135,-0.020198888888888832,0.80761679012345733,0,0.17270050000000001,-0.0049544444444444341,-0.39800703703703638,0,0.170128,-0.012195555555555787,-0.12839209876541732,0,0.17647350000000001,0.11280888888888858,-2.3361687654320948,0,0.16909899999999997,0.0095277777777789483,0.21926592592589991,0,0.166355,0.1272911111111113,-2.3017840740740825,0,0.17407250000000002,0.21723333333333286,1.0190911111111107,0,0.17047100000000001,0.013719999999999843,-0.55261111111110917,0,0.17081399999999999,0.041541111111111424,-1.6926414814814912,0,0.170128,-0.0053355555555560799,0.026466049382727799,0,0.16944199999999998,0.041541111111111792,-0.32788259259260571,0,0.16909899999999997,0.054117777777778923,-0.93541604938273959,0,0.17098550000000001,-0.031251111111111653,0.70408160493829042,0,0.17150000000000001,-0.040016666666667124,0.78038851851852675,0,0.17029949999999999,0.0060977777777782632,-0.27283320987655246,0,0.23101050000000001,-0.22028222222222305,0.8585586419753275,0,0.25759300000000002,0.52250333333333254,-6.1377944444444195,0,0.31538849999999996,0.51716777777777889,-8.2710003703703787,0,0.31110100000000002,0.51640555555555467,-10.826604444444426,0,0.321048,-0.14444111111111088,-1.9412529629629693,0,0.18264749999999999,-0.048020000000000174,5.024018395061737
0.025000000000000001,0.1706425,0.047829444444444154,-0.34865314814813991,0.025000000000000001,0.16995649999999998,0.030393611111110875,-0.76632975308641249,0.025000000000000001,0.17029949999999999,0.038015833333333325,0.041075308641980619,0.025000000000000001,0.17681650000000002,-0.082986944444444613,-0.075375308641979874,0.025000000000000001,0.17132850000000002,-0.0068600000000001377,0.027757592592588587,0.025000000000000001,0.1685845,0.0019055555555557043,0.62821932098765199,0.025000000000000001,0.17270050000000001,-0.013624722222222196,-0.33150314814814807,0.024999999999999998,0.16995649999999998,-0.016959444444444183,-0.020558827160485946,0.024999999999999998,0.180418,0.055546944444444246,-2.328313641975305,0.024999999999999998,0.16927050000000002,0.01391055555555599,0.26061648148146127,0.024999999999999998,0.17098550000000001,0.062788055555555514,-1.8180270370370437,0.025000000000000001,0.17630200000000001,0.29497999999999941,-1.6304568518518472,0.025000000000000001,0.171157,-0.0022866666666667332,-0.40238981481481456,0.025000000000000001,0.17321500000000001,-0.011814444444444403,-1.0573927777777843,0.025000000000000001,0.16995649999999998,-0.0040969444444446798,-0.0051873456790012861,0.025000000000000001,0.1706425,0.033633055555555971,-0.3384266666666802,0.025000000000000001,0.17098550000000001,0.0293455555555561,-0.81197839506174896,0.025000000000000001,0.16995649999999998,-0.015911388888888822,0.6930082098765542,0.025000000000000001,0.170128,-0.020865833333333656,0.74913740740741808,0.025000000000000001,0.17047100000000001,0.0010480555555557637,-0.34139086419753767,0.025000000000000001,0.22517949999999998,-0.20360861111111139,1.6053246913580397,0.025000000000000001,0.27337099999999998,0.37758583333333334,-5.9507324074073908,0.025000000000000001,0.33305299999999999,0.29774305555555663,-7.6216505555555711,0.025000000000000001,0.32893699999999998,0.24905611111111084,-10.650277037037023,0.025000000000000001,0.3188185,-0.21199305555555545,-1.1552748148148215,0.025000000000000001,0.17956049999999998,0.067742500000000025,4.7032075308642058
0.050000000000000003,0.17081399999999999,0.046533666666666675,-0.38758999999999383,0.050000000000000003,0.16995649999999998,0.0090323333333332898,-0.50071648148147485,0.050000000000000003,0.1723575,0.036015000000000165,-0.34382574074073885,0.050000000000000003,0.17047100000000001,-0.064598333333333646,0.93746981481481184,0.050000000000000003,0.171157,-0.0064026666666668341,0.067964814814814631,0.050000000000000003,0.16927050000000002,0.02389566666666661,0.22790444444444066,0.050000000000000003,0.17270050000000001,-0.031784666666666607,-0.0013338888888905776,0.049999999999999996,0.16927050000000002,-0.018178999999999595,0.16362370370370211,0.049999999999999996,0.180418,-0.007774666666666763,-2.094523148148145,0.049999999999999996,0.1696135,0.022409333333333208,0.23196962962961967,0.049999999999999996,0.170128,0.016120999999999813,-0.92578240740741125,0.050000000000000003,0.19207999999999997,0.24090033333333294,-4.4776744444444327,0.050000000000000003,0.17047100000000001,-0.011433333333333387,-0.16743481481481659,0.050000000000000003,0.170128,-0.035329000000000201,-0.14736296296296367,0.050000000000000003,0.16995649999999998,-0.0045733333333332253,-0.043510185185177443,0.050000000000000003,0.17132850000000002,0.023895666666666482,-0.34585833333334187,0.050000000000000003,0.17098550000000001,0.0062883333333332474,-0.55540592592593929,0.050000000000000003,0.16927050000000002,0.012462333333333667,0.44253351851851791,0.050000000000000003,0.16995649999999998,0.0014863333333334412,0.60590314814815815,0.050000000000000003,0.1706425,-0.0081176666666665977,-0.38854277777778146,0.050000000000000003,0.22123499999999999,-0.1875066666666666,3.5856838888888984,0.050000000000000003,0.28126000000000001,0.17721666666666711,-4.0752846296296292,0.050000000000000003,0.33322450000000003,0.10495800000000048,-6.9821461111111311,0.050000000000000003,0.329623,-0.033042333333333174,-10.045199629629623,0.050000000000000003,0.30887150000000002,-0.18647766666666685,-1.1334879629629671,0.050000000000000003,0.18058949999999999,0.24364433333333355,2.7849694444444508
0.074999999999999997,0.17321500000000001,0.03677722222222235,-0.67685333333333253,0.074999999999999997,0.16995649999999998,0.0032394444444445235,-0.17152117283950011,0.074999999999999997,0.17270050000000001,0.014101111111111245,-0.49533858024691652,0.074999999999999997,0.1723575,-0.005145000000000381,0.91816018518518627,0.074999999999999997,0.17098550000000001,-0.0045733333333334665,0.13199148148148412,0.074999999999999997,0.17081399999999999,0.012004999999999809,-0.13817395061728441,0.074999999999999997,0.17047100000000001,-0.025534444444444446,0.62876981481480998,0.074999999999999997,0.16875600000000002,-0.0091466666666665929,0.34587950617283236,0.074999999999999997,0.17990349999999999,-0.061358888888889011,-1.3938715432098714,0.074999999999999997,0.17029949999999999,0.030107777777777758,0.037179506172838252,0.074999999999999997,0.1706425,0.0055261111111108248,0.62800759259259331,0.074999999999999997,0.19773949999999998,-0.094896666666666477,-0.91780024691357109,0.074999999999999997,0.17047100000000001,-0.015435000000000372,0.18272160493827402,0.074999999999999997,0.16995649999999998,-0.0093372222222222016,0.40474000000000437,0.074999999999999997,0.16978499999999999,-0.006859999999999737,-0.054943518518517552,0.074999999999999997,0.17167149999999998,0.018102777777777548,-0.40061129629629333,0.074999999999999997,0.17081399999999999,-0.00038111111111133796,-0.24518148148148455,0.074999999999999997,0.17132850000000002,0.016387777777777609,-0.11816561728395621,0.074999999999999997,0.17047100000000001,0.014291666666667037,0.30325858024691654,0.074999999999999997,0.17047100000000001,-0.02858333333333327,-0.11011993827160671,0.074999999999999997,0.21368899999999999,-0.082319999999999879,7.5086299382716133,0.074999999999999997,0.27971650000000003,0.10061333333333305,0.097712654320984041,0.074999999999999997,0.33562550000000002,0.006669444444444097,-9.4680068518518627,0.074999999999999997,0.3273935,-0.30107777777777772,-9.0590958024691375,0.074999999999999997,0.31264449999999999,-0.28392777777777811,-0.79654339506172356,0.074999999999999997,0.19499549999999999,0.29593277777777832,-1.6201245061728411
0.099999999999999992,0.17321500000000001,0.006669444444444437,-0.71682765432099049,0.099999999999999992,0.16995649999999998,0.0041922222222225292,0.031187592592596042,0.099999999999999992,0.17270050000000001,0.0030488888888888545,-0.34882253086420284,0.099999999999999992,0.17201449999999999,-0.0049544444444446821,0.43245524691358511,0.099999999999999992,0.17081399999999999,0.0009527777777777899,0.15451938271605284,0.099999999999999992,0.1696135,0.0062883333333332847,-0.14465283950617111,0.099999999999999992,0.17047100000000001,0.012004999999999778,0.725995493827155,0.099999999999999992,0.16875600000000002,0.0032394444444443071,0.3532053086419697,0.099999999999999992,0.17698799999999998,-0.096230555555555361,0.0012491975308694114,0.099999999999999992,0.171157,0.033728333333333312,-0.4539033333333316,0.099999999999999992,0.16995649999999998,0.028202222222222028,4.9514167283950679,0.099999999999999992,0.17990349999999999,-0.070696111111110779,11.845018024691361,0.099999999999999992,0.16909899999999997,0.0009527777777777899,0.38767469135803251,0.099999999999999992,0.170128,0.0040016666666669535,0.2562337037037038,0.099999999999999992,0.1696135,-0.008956111111110894,0.00010586419752411577,0.099999999999999992,0.1723575,0.0068600000000002001,-0.5197296913580185,0.099999999999999992,0.17081399999999999,-0.0007622222222223061,-0.12915432098765223,0.099999999999999992,0.17081399999999999,-0.004763888888889076,-0.29932043209876735,0.099999999999999992,0.17098550000000001,0.015625555555555795,0.019500185185181058,0.099999999999999992,0.16841300000000001,-0.020961111111111107,0.41441598765432025,0.099999999999999992,0.21368899999999999,0.1783600000000003,11.70169907407408,0.099999999999999992,0.28314649999999997,0.14882388888888876,5.0807404320987715,0.099999999999999992,0.33305299999999999,-0.22123500000000021,-17.064017098765429,0.099999999999999992,0.30595600000000001,-0.39711777777777796,-11.149786666666666,0.099999999999999992,0.28932049999999998,-0.21342222222222196,-0.58769450617283259,0.099999999999999992,0.20271300000000003,0.10671111111111131,-3.8681295679012462
0.125,0.17321500000000001,-0.0097183333333335075,-0.34748864197530865,0.125,0.170128,0.0083844444444448104,0.084818395061725838,0.125,0.17270050000000001,-0.0020961111111113726,-0.21511604938271853,0.125,0.17201449999999999,0.00095277777777766706,0.41350555555556262,0.125,0.17098550000000001,0.0074316666666668363,0.023417160493826843,0.125,0.17081399999999999,0.0087655555555555629,-0.21858839506172834,0.125,0.171157,0.040969444444443955,-0.23442567901234501,0.12499999999999999,0.16892750000000001,0.01333888888888863,0.16353901234567747,0.12499999999999999,0.17321500000000001,-0.05869111111111075,1.2673638271604917,0.12499999999999999,0.17304349999999999,0.0015244444444445504,-0.68782086419752853,0.12499999999999999,0.17201449999999999,0.11014111111111123,18.89260938271606,0.125,0.17938900000000002,0.50287611111111119,22.441261975308638,0.125,0.17047100000000001,0.018674444444444833,0.069658641975309257,0.125,0.17047100000000001,0.0062883333333333775,-0.084394938271609862,0.125,0.16927050000000002,-0.0081938888888892034,0.10925185185184648,0.125,0.1723575,-0.01467277777777745,-0.34816617283950579,0.125,0.17081399999999999,-0.0022866666666666717,-0.19436666666666455,0.125,0.17047100000000001,-0.007812777777777927,-0.14024888888888901,0.125,0.17132850000000002,0.011623888888888934,-0.13609901234568558,0.125,0.16892750000000001,0.004573333333333404,0.51632086419752932,0.125,0.219863,0.56271055555555616,12.787759876543211,0.125,0.27903050000000001,0.47753222222222264,5.4141067901234559,0.125,0.330652,-0.69038277777777746,-26.987494074074068,0.125,0.31075799999999998,-0.60768166666666656,-19.405457901234566,0.125,0.30681350000000002,-0.28259388888888842,-1.053010000000006,0.125,0.19945450000000001,-0.057547777777778177,-0.59254308641975872
0.14999999999999999,0.17252899999999999,-0.016387777777777762,0.2250672839506194,0.14999999999999999,0.17047100000000001,0.0097183333333334156,0.067329629629624979,0.14999999999999999,0.17252899999999999,-0.0047638888888891359,-0.15477345679011989,0.14999999999999999,0.17218599999999998,0.00038111111111124629,0.8420438271605013,0.14999999999999999,0.17150000000000001,0.0028583333333332774,-0.13698827160494073,0.14999999999999999,0.1706425,-0.0066694444444444388,-0.16641851851852177,0.14999999999999999,0.17441549999999997,0.0030488888888886064,-1.2047345679012251,0.14999999999999999,0.1696135,0.015434999999999784,-0.14545740740740484,0.14999999999999999,0.17372950000000001,-0.0028583333333332488,1.4096876543209784,0.14999999999999999,0.17098550000000001,-0.021723333333333223,-0.16578333333333167,0.14999999999999999,0.16978499999999999,0.44170777777777809,62.29049382716051,0.14999999999999999,0.18899299999999999,1.5718927777777776,13.501496296296303,0.14999999999999999,0.17098550000000001,0.0038111111111111609,-0.23586543209877209,0.14999999999999999,0.1706425,-0.0024772222222223714,-0.34172962962963277,0.14999999999999999,0.16909899999999997,-0.003048888888889286,0.20156543209877278,0.14999999999999999,0.17132850000000002,-0.020770555555555403,0.14672777777777368,0.14999999999999999,0.17081399999999999,-0.0081938888888888652,-0.32119197530864058,0.14999999999999999,0.17029949999999999,-0.0068600000000002305,-0.095277777777774797,0.14999999999999999,0.17150000000000001,0.0081938888888887732,-0.24624012345679655,0.14999999999999999,0.16927050000000002,0.012004999999999903,0.33071975308641843,0.14999999999999999,0.24078600000000003,0.9457272222222225,8.2963654320987601,0.14999999999999999,0.31418800000000002,0.56614055555555542,0.36734876543209588,0.14999999999999999,0.33013750000000003,-2.1039238888888887,-16.709816666666672,0.14999999999999999,0.30767100000000003,-1.7898883333333331,-12.047980864197536,0.14999999999999999,0.27748700000000004,-0.40702666666666704,3.109443209876535,0.14999999999999999,0.19019349999999999,0.10213777777777756,1.8854413580246951
0.17499999999999999,0.17150000000000001,0.0099088888888889635,0.49777345679012353,0.17499999999999999,0.1706425,0.010099444444444354,0.082574074074075049,0.17499999999999999,0.17252899999999999,-0.0078127777777777744,-0.1367765432098704,0.17499999999999999,0.17029949999999999,0.056404444444444833,0.76455123456790464,0.17499999999999999,0.171157,-0.0036205555555556459,-0.15032716049382738,0.17499999999999999,0.170128,-0.0074316666666669291,0.13635308641975064,0.17499999999999999,0.17218599999999998,-0.063264444444444137,-0.59326296296295544,0.17499999999999999,0.17029949999999999,-0.0022866666666666721,-0.15921975308641764,0.17499999999999999,0.17407250000000002,0.017912222222221816,1.2741814814814765,0.17499999999999999,0.17081399999999999,-0.0049544444444443109,0.33685987654321226,0.17499999999999999,0.1850485,2.3007677777777782,135.05879074074076,0.17499999999999999,0.28709099999999999,1.5825638888888898,-9.802389506172835,0.17499999999999999,0.17047100000000001,-0.0060977777777780177,-0.085326543209880146,0.17499999999999999,0.1706425,-0.020389444444444713,-0.21913888888888547,0.17499999999999999,0.16909899999999997,0.0034300000000004084,0.22422037037037845,0.17499999999999999,0.1706425,-0.0051450000000000445,0.496714814814812,0.17499999999999999,0.17081399999999999,-0.026296666666666569,-0.15879629629629669,0.17499999999999999,0.17029949999999999,-0.0095277777777778416,-0.13677654320986962,0.17499999999999999,0.17184300000000002,0.00057166666666623629,-0.3694660493827166,0.17499999999999999,0.1696135,0.015244444444444304,0.26106111111111463,0.17499999999999999,0.27148450000000002,1.122943888888889,-1.4922617283950645,0.17499999999999999,0.3147025,0.39121055555555539,-1.5356660493827112,0.17499999999999999,0.18796399999999999,-2.159756666666667,15.28806049382716,0.17499999999999999,0.18710649999999998,-1.7557788888888892,13.572425308641973,0.17499999999999999,0.27337099999999998,-0.091276111111111377,5.9173851851851866,0.17499999999999999,0.20665749999999999,0.19227055555555569,-0.86745123456789808
0.20000000000000001,0.1733865,0.021913888888888806,0.39402654320987712,0.20000000000000001,0.17081399999999999,0.01505388888888907,0.045098148148153022,0.20000000000000001,0.17252899999999999,-0.021532777777777529,0.20495308641975507,0.20000000000000001,0.175959,0.074888333333333681,-0.55557530864197802,0.20000000000000001,0.171157,-0.0053355555555555266,-0.11263950617284017,0.20000000000000001,0.16995649999999998,0.0020961111111108487,0.33304876543210238,0.20000000000000001,0.16892750000000001,-0.048972777777777497,0.85114814814814699,0.19999999999999998,0.16892750000000001,-0.0013338888888889432,0.12174382716049363,0.19999999999999998,0.17441549999999997,0.054689444444444089,2.7118172839506229,0.19999999999999998,0.17098550000000001,0.007622222222222569,0.40715370370370257,0.19999999999999998,0.22758050000000002,6.4121944444444452,207.76822716049389,0.20000000000000001,0.29480850000000003,0.62235444444444499,-17.244219135802481,0.20000000000000001,0.17029949999999999,-0.0024772222222224647,0.16663024691358433,0.20000000000000001,0.16909899999999997,-0.019817777777777618,0.14736296296296855,0.20000000000000001,0.16927050000000002,0.0097183333333336949,0.16832407407407043,0.20000000000000001,0.17047100000000001,0.028964444444444525,0.0059283950617252737,0.20000000000000001,0.16892750000000001,-0.024010000000000115,0.27164753086419891,0.20000000000000001,0.16995649999999998,-0.017149999999999704,-0.055049382716045099,0.20000000000000001,0.17167149999999998,-0.012957777777778004,-0.34786975308641216,0.20000000000000001,0.1696135,0.028392777777777944,0.069446913580251665,0.20000000000000001,0.310415,0.79938055555555565,-8.5889740740740752,0.20000000000000001,0.32670749999999998,0.42227111111111154,-1.1153851851851819,0.20000000000000001,0.18110400000000001,-0.74030833333333357,26.702338271604948,0.20000000000000001,0.18813550000000001,-0.59891611111111109,21.655791975308645,0.20000000000000001,0.27885900000000002,0.030298333333333247,4.0944037037037093,0.20000000000000001,0.206486,0.062502222222222306,-3.7465339506172874
0.22500000000000001,0.1733865,0.016959444444444489,0.77598456790123704,0.22500000000000001,0.17150000000000001,0.015816111111111499,-0.1071345679012341,0.22500000000000001,0.17047100000000001,1.2287624621502383e-16,0.55832777777777487,0.22500000000000001,0.17630200000000001,0.014101111111111245,-1.3484981481481524,0.22500000000000001,0.17098550000000001,-0.0095277777777778416,-0.028795061728397908,0.22500000000000001,0.16995649999999998,0.020579999999999956,0.12343765432099547,0.22500000000000001,0.1685845,0.011242777777777817,1.2062166666666636,0.22499999999999998,0.16978499999999999,0.014291666666666513,0.052296913580248815,0.22499999999999998,0.17733099999999999,0.065170000000000117,11.934070987654328,0.22499999999999998,0.17132850000000002,0.017531111111111258,0.31970987654320321,0.22499999999999998,0.27800150000000001,17.19935388888889,108.23407345679017,0.22500000000000001,0.29841000000000001,0.26010833333333333,-7.7401549382716217,0.22500000000000001,0.17029949999999999,0.0055261111111111648,0.27461172839506992,0.22500000000000001,0.16927050000000002,-0.0053355555555551874,0.2794814814814775,0.22500000000000001,0.1696135,0.013910555555555487,0.027736419753080058,0.22500000000000001,0.17407250000000002,-0.0019055555555557654,-0.59516851851852126,0.22500000000000001,0.16909899999999997,-0.0036205555555553991,0.40313086419753402,0.22500000000000001,0.16927050000000002,-0.01676888888888858,0.18378024691357639,0.22500000000000001,0.171157,-0.022104444444444166,-0.10946358024690916,0.22500000000000001,0.17150000000000001,0.024962777777778059,-0.29620802469135837,0.22500000000000001,0.31007200000000001,0.4792472222222226,-7.6895518518518529,0.22500000000000001,0.33751200000000003,0.38778055555555602,-2.0967462962963079,0.22500000000000001,0.18213299999999999,-0.25058055555555564,16.497453086419764,0.22500000000000001,0.18281900000000001,-0.20599055555555579,12.343553703703707,0.22500000000000001,0.27868749999999998,0.0615494444444444,3.4858962962963056,0.22500000000000001,0.2107735,-0.12290833333333355,-1.6468234567901261
